base,date,currency,rate
USD,2017-02-20,DKK,7.0019781462
USD,2017-02-20,EEK,-
USD,2017-02-20,EUR,0.9419743783
USD,2017-02-20,GBP,0.8020440844
USD,2017-02-20,HKD,7.7611152977
USD,2017-02-20,HRK,7.0162961567
USD,2017-02-20,HUF,290.3730218538
USD,2017-02-20,IDR,13358.7509419744
USD,2017-02-20,ILS,3.7077995479
USD,2017-02-20,INR,66.9390542577
USD,2017-02-20,ISK,-
USD,2017-02-20,JPY,113.1405425772
USD,2017-02-20,KRW,1147.654483798
USD,2017-02-20,LTL,-
USD,2017-02-20,LVL,-
USD,2017-02-20,MXN,20.4665599096
USD,2017-02-20,MYR,4.4588357197
USD,2017-02-20,NOK,8.3428786737
USD,2017-02-20,NZD,1.3914845516
USD,2017-02-20,PHP,50.3598342125
USD,2017-02-20,PLN,4.0736623964
USD,2017-02-20,RON,4.2594197438
USD,2017-02-20,RUB,58.0458741522
USD,2017-02-20,SEK,8.9285041447
USD,2017-02-20,SGD,1.4183308214
USD,2017-02-20,SKK,-
USD,2017-02-20,THB,35.0197814619
USD,2017-02-20,TRY,3.6248116051
USD,2017-02-20,USD,1.0
USD,2017-02-20,ZAR,13.1100226074
USD,2017-02-21,AUD,1.3060643447
USD,2017-02-21,BGN,1.8561260321
USD,2017-02-21,BRL,3.0960425168
USD,2017-02-21,CAD,1.3134668312
USD,2017-02-21,CHF,1.0096801746
USD,2017-02-21,CNY,6.8847869413
USD,2017-02-21,CZK,25.6439214198
USD,2017-02-21,DKK,7.0544747082
USD,2017-02-21,EEK,-
USD,2017-02-21,EUR,0.9490367277
USD,2017-02-21,GBP,0.8053525671
USD,2017-02-21,HKD,7.7615070703
USD,2017-02-21,HRK,7.072221695
USD,2017-02-21,HUF,291.2593717377
USD,2017-02-21,IDR,13372.4969156306
USD,2017-02-21,ILS,3.7022871785
USD,2017-02-21,INR,66.9355604062
USD,2017-02-21,ISK,-
USD,2017-02-21,JPY,113.6661288792
USD,2017-02-21,KRW,1147.1006927968
USD,2017-02-21,LTL,-
USD,2017-02-21,LVL,-
USD,2017-02-21,MXN,20.4305779634
USD,2017-02-21,MYR,4.4579102211
USD,2017-02-21,NOK,8.3646199108
USD,2017-02-21,NZD,1.4004934991
USD,2017-02-21,PHP,50.289456202
USD,2017-02-21,PLN,4.0869317643
USD,2017-02-21,RON,4.2849957293
USD,2017-02-21,RUB,57.7384454778
USD,2017-02-21,SEK,8.9864287748
USD,2017-02-21,SGD,1.4225111512
USD,2017-02-21,SKK,-
USD,2017-02-21,THB,35.0346398406
USD,2017-02-21,TRY,3.6265540476
USD,2017-02-21,USD,1.0
USD,2017-02-21,ZAR,13.1599126886
USD,2017-02-22,AUD,1.3021021592
USD,2017-02-22,BGN,1.8603633596
USD,2017-02-22,BRL,3.0839912489
USD,2017-02-22,CAD,1.3168458099
USD,2017-02-22,CHF,1.0122705222
USD,2017-02-22,CNY,6.8782459812
USD,2017-02-22,CZK,25.7024636165
USD,2017-02-22,DKK,7.0704841625
USD,2017-02-22,EEK,-
USD,2017-02-22,EUR,0.9512032721
USD,2017-02-22,GBP,0.8032911633
USD,2017-02-22,HKD,7.7603918957
USD,2017-02-22,HRK,7.0845619709
USD,2017-02-22,HUF,292.523542281
USD,2017-02-22,IDR,13356.197089318
USD,2017-02-22,ILS,3.7078854751
USD,2017-02-22,INR,66.9865880339
USD,2017-02-22,ISK,-
USD,2017-02-22,JPY,112.9934366974
USD,2017-02-22,KRW,1142.6614667554
USD,2017-02-22,LTL,-
USD,2017-02-22,LVL,-
USD,2017-02-22,MXN,20.0309141063
USD,2017-02-22,MYR,4.4536288405
USD,2017-02-22,NOK,8.3851422049
USD,2017-02-22,NZD,1.3956054409
USD,2017-02-22,PHP,50.2882145915
USD,2017-02-22,PLN,4.0889375059
USD,2017-02-22,RON,4.3001997527
USD,2017-02-22,RUB,57.8144202416
USD,2017-02-22,SEK,9.0078949872
USD,2017-02-22,SGD,1.4177684771
USD,2017-02-22,SKK,-
USD,2017-02-22,THB,35.0099876344
USD,2017-02-22,TRY,3.6023019119
USD,2017-02-22,USD,1.0
USD,2017-02-22,ZAR,13.1050128412
USD,2017-02-23,AUD,1.2949021091
USD,2017-02-23,BGN,1.8498061099
USD,2017-02-23,BRL,3.065544311
USD,2017-02-23,CAD,1.3116428639
USD,2017-02-23,CHF,1.0085122482
USD,2017-02-23,CNY,6.8753428544
USD,2017-02-23,CZK,25.5566064504
USD,2017-02-23,DKK,7.0306440934
USD,2017-02-23,EEK,-
USD,2017-02-23,EUR,0.9458053533
USD,2017-02-23,GBP,0.8004161544
USD,2017-02-23,HKD,7.7591033765
USD,2017-02-23,HRK,7.0292253854
USD,2017-02-23,HUF,291.5066679277
USD,2017-02-23,IDR,13327.437813298
USD,2017-02-23,ILS,3.6985718339
USD,2017-02-23,INR,66.7232573536
USD,2017-02-23,ISK,-
USD,2017-02-23,JPY,112.8345786437
USD,2017-02-23,KRW,1135.2407074624
USD,2017-02-23,LTL,-
USD,2017-02-23,LVL,-
USD,2017-02-23,MXN,19.8760994987
USD,2017-02-23,MYR,4.4489738012
USD,2017-02-23,NOK,8.3297077461
USD,2017-02-23,NZD,1.3843752956
USD,2017-02-23,PHP,50.1730823796
USD,2017-02-23,PLN,4.0745294618
USD,2017-02-23,RON,4.2750401967
USD,2017-02-23,RUB,57.8767615625
USD,2017-02-23,SEK,8.9827863426
USD,2017-02-23,SGD,1.4117090703
USD,2017-02-23,SKK,-
USD,2017-02-23,THB,34.985340017
USD,2017-02-23,TRY,3.5710772723
USD,2017-02-23,USD,1.0
USD,2017-02-23,ZAR,12.8799773007
USD,2017-02-24,AUD,1.3022905081
USD,2017-02-24,BGN,1.8435290791
USD,2017-02-24,BRL,3.0888867942
USD,2017-02-24,CAD,1.3108681308
USD,2017-02-24,CHF,1.0037703836
USD,2017-02-24,CNY,6.8689791686
USD,2017-02-24,CZK,25.4698840607
USD,2017-02-24,DKK,7.0076350269
USD,2017-02-24,EEK,-
USD,2017-02-24,EUR,0.9425959091
USD,2017-02-24,GBP,0.7965218211
USD,2017-02-24,HKD,7.7614289754
USD,2017-02-24,HRK,7.0011311151
USD,2017-02-24,HUF,290.8756715996
USD,2017-02-24,IDR,13317.3060608917
USD,2017-02-24,ILS,3.698840607
USD,2017-02-24,INR,66.608068621
USD,2017-02-24,ISK,-
USD,2017-02-24,JPY,112.2066170233
USD,2017-02-24,KRW,1129.4278442832
USD,2017-02-24,LTL,-
USD,2017-02-24,LVL,-
USD,2017-02-24,MXN,19.6935620699
USD,2017-02-24,MYR,4.4404750683
USD,2017-02-24,NOK,8.3292487511
USD,2017-02-24,NZD,1.3866528419
USD,2017-02-24,PHP,50.1979451409
USD,2017-02-24,PLN,4.0632481855
USD,2017-02-24,RON,4.2577057216
USD,2017-02-24,RUB,58.1049109247
USD,2017-02-24,SEK,8.9723819399
USD,2017-02-24,SGD,1.4037138279
USD,2017-02-24,SKK,-
USD,2017-02-24,THB,34.8817042134
USD,2017-02-24,TRY,3.5810161184
USD,2017-02-24,USD,1.0
USD,2017-02-24,ZAR,12.9150721086
USD,2017-02-27,AUD,1.3031075848
USD,2017-02-27,BGN,1.8473599698
USD,2017-02-27,BRL,3.1090960612
USD,2017-02-27,CAD,1.3118919429
USD,2017-02-27,CHF,1.0072730707
USD,2017-02-27,CNY,6.8722017569
USD,2017-02-27,CZK,25.5228109946
USD,2017-02-27,DKK,7.0209691131
USD,2017-02-27,EEK,-
USD,2017-02-27,EUR,0.9445546425
USD,2017-02-27,GBP,0.8055161991
USD,2017-02-27,HKD,7.7608387645
USD,2017-02-27,HRK,7.0161518844
USD,2017-02-27,HUF,290.6300179465
USD,2017-02-27,IDR,13362.8978936431
USD,2017-02-27,ILS,3.6733730046
USD,2017-02-27,INR,66.6968924152
USD,2017-02-27,ISK,-
USD,2017-02-27,JPY,112.2792103523
USD,2017-02-27,KRW,1133.5127987154
USD,2017-02-27,LTL,-
USD,2017-02-27,LVL,-
USD,2017-02-27,MXN,19.7921035232
USD,2017-02-27,MYR,4.438462265
USD,2017-02-27,NOK,8.3482572967
USD,2017-02-27,NZD,1.3885897799
USD,2017-02-27,PHP,50.2436950978
USD,2017-02-27,PLN,4.0755643714
USD,2017-02-27,RON,4.2626806461
USD,2017-02-27,RUB,57.714744498
USD,2017-02-27,SEK,9.025030698
USD,2017-02-27,SGD,1.4053083971
USD,2017-02-27,SKK,-
USD,2017-02-27,THB,34.8550108624
USD,2017-02-27,TRY,3.5987531879
USD,2017-02-27,USD,1.0
USD,2017-02-27,ZAR,12.955039199
USD,2017-02-28,AUD,1.3029159196
USD,2017-02-28,BGN,1.845616684
USD,2017-02-28,BRL,3.0961592904
USD,2017-02-28,CAD,1.31961876
USD,2017-02-28,CHF,1.0048126828
USD,2017-02-28,CNY,6.8679815042
USD,2017-02-28,CZK,25.4987260545
USD,2017-02-28,DKK,7.0144380485
USD,2017-02-28,EEK,-
USD,2017-02-28,EUR,0.9436633009
USD,2017-02-28,GBP,0.8049919789
USD,2017-02-28,HKD,7.7618193828
USD,2017-02-28,HRK,7.0175521374
USD,2017-02-28,HUF,290.884212513
USD,2017-02-28,IDR,13336.0007549306
USD,2017-02-28,ILS,3.6597150137
USD,2017-02-28,INR,66.6499952817
USD,2017-02-28,ISK,-
USD,2017-02-28,JPY,112.13551005
USD,2017-02-28,KRW,1126.9604605077
USD,2017-02-28,LTL,-
USD,2017-02-28,LVL,-
USD,2017-02-28,MXN,19.8924223837
USD,2017-02-28,MYR,4.4400301972
USD,2017-02-28,NOK,8.369632915
USD,2017-02-28,NZD,1.3878456167
USD,2017-02-28,PHP,50.2576200812
USD,2017-02-28,PLN,4.0717184109
USD,2017-02-28,RON,4.2655468529
USD,2017-02-28,RUB,58.2759271492
USD,2017-02-28,SEK,9.0284986317
USD,2017-02-28,SGD,1.3995470416
USD,2017-02-28,SKK,-
USD,2017-02-28,THB,34.8702462961
USD,2017-02-28,TRY,3.6228177786
USD,2017-02-28,USD,1.0
USD,2017-02-28,ZAR,13.0140605832
USD,2017-03-01,AUD,1.3056109371
USD,2017-03-01,BGN,1.8568309124
USD,2017-03-01,BRL,3.1109845248
USD,2017-03-01,CAD,1.3333333333
USD,2017-03-01,CHF,1.0108231273
USD,2017-03-01,CNY,6.880470901
USD,2017-03-01,CZK,25.6536599259
USD,2017-03-01,DKK,7.0571537074
USD,2017-03-01,EEK,-
USD,2017-03-01,EUR,0.9493971328
USD,2017-03-01,GBP,0.8122092471
USD,2017-03-01,HKD,7.7635051742
USD,2017-03-01,HRK,7.0450014241
USD,2017-03-01,HUF,292.3668470521
USD,2017-03-01,IDR,13361.9956327732
USD,2017-03-01,ILS,3.6337225862
USD,2017-03-01,INR,66.833760562
USD,2017-03-01,ISK,-
USD,2017-03-01,JPY,113.7757523972
USD,2017-03-01,KRW,1143.9570872496
USD,2017-03-01,LTL,-
USD,2017-03-01,LVL,-
USD,2017-03-01,MXN,20.0417734738
USD,2017-03-01,MYR,4.4479255673
USD,2017-03-01,NOK,8.4133675116
USD,2017-03-01,NZD,1.4044431786
USD,2017-03-01,PHP,50.3322889965
USD,2017-03-01,PLN,4.0784202032
USD,2017-03-01,RON,4.2919396183
USD,2017-03-01,RUB,58.3110225007
USD,2017-03-01,SEK,9.044716605
USD,2017-03-01,SGD,1.4090952245
USD,2017-03-01,SKK,-
USD,2017-03-01,THB,35.0052216842
USD,2017-03-01,TRY,3.6492926991
USD,2017-03-01,USD,1.0
USD,2017-03-01,ZAR,13.0820279123
USD,2017-03-02,AUD,1.3163401179
USD,2017-03-02,BGN,1.8601864181
USD,2017-03-02,BRL,3.1089024158
USD,2017-03-02,CAD,1.3381206011
USD,2017-03-02,CHF,1.0130302454
USD,2017-03-02,CNY,6.885961575
USD,2017-03-02,CZK,25.7000190223
USD,2017-03-02,DKK,7.0701921248
USD,2017-03-02,EEK,-
USD,2017-03-02,EUR,0.951112802
USD,2017-03-02,GBP,0.8137721134
USD,2017-03-02,HKD,7.7631729123
USD,2017-03-02,HRK,7.0565912117
USD,2017-03-02,HUF,293.256610234
USD,2017-03-02,IDR,13358.5029484497
USD,2017-03-02,ILS,3.6912687845
USD,2017-03-02,INR,66.7681186989
USD,2017-03-02,ISK,-
USD,2017-03-02,JPY,114.3618033099
USD,2017-03-02,KRW,1145.4156362945
USD,2017-03-02,LTL,-
USD,2017-03-02,LVL,-
USD,2017-03-02,MXN,19.925337645
USD,2017-03-02,MYR,4.4490203538
USD,2017-03-02,NOK,8.44873502
USD,2017-03-02,NZD,1.4098345064
USD,2017-03-02,PHP,50.4061251664
USD,2017-03-02,PLN,4.084173483
USD,2017-03-02,RON,4.3009320905
USD,2017-03-02,RUB,58.6651131824
USD,2017-03-02,SEK,9.0541183184
USD,2017-03-02,SGD,1.4114513981
USD,2017-03-02,SKK,-
USD,2017-03-02,THB,35.004755564
USD,2017-03-02,TRY,3.7066768119
USD,2017-03-02,USD,1.0
USD,2017-03-02,ZAR,13.1062393
USD,2017-03-03,AUD,1.320965452
USD,2017-03-03,BGN,1.851206815
USD,2017-03-03,BRL,3.1310932324
USD,2017-03-03,CAD,1.3403691434
USD,2017-03-03,CHF,1.0104117369
USD,2017-03-03,CNY,6.8974917179
USD,2017-03-03,CZK,25.5759583531
USD,2017-03-03,DKK,7.0361571226
USD,2017-03-03,EEK,-
USD,2017-03-03,EUR,0.9465215334
USD,2017-03-03,GBP,0.8173686701
USD,2017-03-03,HKD,7.7644107903
USD,2017-03-03,HRK,7.0196876479
USD,2017-03-03,HUF,293.1187884524
USD,2017-03-03,IDR,13382.4988168481
USD,2017-03-03,ILS,3.7040227165
USD,2017-03-03,INR,66.8168480833
USD,2017-03-03,ISK,-
USD,2017-03-03,JPY,114.3681968765
USD,2017-03-03,KRW,1153.4784666351
USD,2017-03-03,LTL,-
USD,2017-03-03,LVL,-
USD,2017-03-03,MXN,19.653099858
USD,2017-03-03,MYR,4.4545196403
USD,2017-03-03,NOK,8.4527212494
USD,2017-03-03,NZD,1.4208234737
USD,2017-03-03,PHP,50.3521060104
USD,2017-03-03,PLN,4.0707051585
USD,2017-03-03,RON,4.2903928064
USD,2017-03-03,RUB,58.7437766209
USD,2017-03-03,SEK,9.0274491245
USD,2017-03-03,SGD,1.4134406058
USD,2017-03-03,SKK,-
USD,2017-03-03,THB,35.0601041174
USD,2017-03-03,TRY,3.7281590156
USD,2017-03-03,USD,1.0
USD,2017-03-03,ZAR,13.0828206342
USD,2017-03-06,AUD,1.3158043807
USD,2017-03-06,BGN,1.8464879154
USD,2017-03-06,BRL,3.1057401813
USD,2017-03-06,CAD,1.3390294562
USD,2017-03-06,CHF,1.0096299094
USD,2017-03-06,CNY,6.8967145015
USD,2017-03-06,CZK,25.5107628399
USD,2017-03-06,DKK,7.0182212991
USD,2017-03-06,EEK,-
USD,2017-03-06,EUR,0.9441087613
USD,2017-03-06,GBP,0.814765861
USD,2017-03-06,HKD,7.7638783988
USD,2017-03-06,HRK,6.9949018127
USD,2017-03-06,HUF,292.2488670695
USD,2017-03-06,IDR,13348.1117824773
USD,2017-03-06,ILS,3.6773036254
USD,2017-03-06,INR,66.6498300604
USD,2017-03-06,ISK,-
USD,2017-03-06,JPY,113.8123111782
USD,2017-03-06,KRW,1154.418429003
USD,2017-03-06,LTL,-
USD,2017-03-06,LVL,-
USD,2017-03-06,MXN,19.529739426
USD,2017-03-06,MYR,4.4479796073
USD,2017-03-06,NOK,8.4661064955
USD,2017-03-06,NZD,1.4236216012
USD,2017-03-06,PHP,50.2747356495
USD,2017-03-06,PLN,4.0682590634
USD,2017-03-06,RON,4.2758685801
USD,2017-03-06,RUB,58.1195241692
USD,2017-03-06,SEK,9.0006608761
USD,2017-03-06,SGD,1.4101208459
USD,2017-03-06,SKK,-
USD,2017-03-06,THB,35.0302114804
USD,2017-03-06,TRY,3.7129909366
USD,2017-03-06,USD,1.0
USD,2017-03-06,ZAR,12.9950906344
USD,2017-03-07,AUD,1.3161875946
USD,2017-03-07,BGN,1.8492813918
USD,2017-03-07,BRL,3.1178139183
USD,2017-03-07,CAD,1.341811649
USD,2017-03-07,CHF,1.0145612708
USD,2017-03-07,CNY,6.9001512859
USD,2017-03-07,CZK,25.5493570348
USD,2017-03-07,DKK,7.0291225416
USD,2017-03-07,EEK,-
USD,2017-03-07,EUR,0.9455370651
USD,2017-03-07,GBP,0.8198751891
USD,2017-03-07,HKD,7.7647503782
USD,2017-03-07,HRK,7.005484115
USD,2017-03-07,HUF,292.6626323752
USD,2017-03-07,IDR,13347.0026475038
USD,2017-03-07,ILS,3.6767208775
USD,2017-03-07,INR,66.6319969743
USD,2017-03-07,ISK,-
USD,2017-03-07,JPY,114.041225416
USD,2017-03-07,KRW,1149.4988653555
USD,2017-03-07,LTL,-
USD,2017-03-07,LVL,-
USD,2017-03-07,MXN,19.4897881997
USD,2017-03-07,MYR,4.4476172466
USD,2017-03-07,NOK,8.457167171
USD,2017-03-07,NZD,1.4327723147
USD,2017-03-07,PHP,50.3375567322
USD,2017-03-07,PLN,4.0729009077
USD,2017-03-07,RON,4.291225416
USD,2017-03-07,RUB,58.0143721634
USD,2017-03-07,SEK,9.003214826
USD,2017-03-07,SGD,1.4107413011
USD,2017-03-07,SKK,-
USD,2017-03-07,THB,35.0898260212
USD,2017-03-07,TRY,3.6775718608
USD,2017-03-07,USD,1.0
USD,2017-03-07,ZAR,12.9574508321
USD,2017-03-08,AUD,1.3232284956
USD,2017-03-08,BGN,1.8527851459
USD,2017-03-08,BRL,3.1404888215
USD,2017-03-08,CAD,1.3445433876
USD,2017-03-08,CHF,1.0138309966
USD,2017-03-08,CNY,6.9110458507
USD,2017-03-08,CZK,25.5977643047
USD,2017-03-08,DKK,7.041966654
USD,2017-03-08,EEK,-
USD,2017-03-08,EUR,0.9473285335
USD,2017-03-08,GBP,0.8218359227
USD,2017-03-08,HKD,7.7663887836
USD,2017-03-08,HRK,7.0304092459
USD,2017-03-08,HUF,294.3349753695
USD,2017-03-08,IDR,13399.7726411519
USD,2017-03-08,ILS,3.6831186055
USD,2017-03-08,INR,66.7828723001
USD,2017-03-08,ISK,-
USD,2017-03-08,JPY,114.295187571
USD,2017-03-08,KRW,1152.2925350512
USD,2017-03-08,LTL,-
USD,2017-03-08,LVL,-
USD,2017-03-08,MXN,19.6220159151
USD,2017-03-08,MYR,4.4602122016
USD,2017-03-08,NOK,8.4798219022
USD,2017-03-08,NZD,1.4417392952
USD,2017-03-08,PHP,50.395983327
USD,2017-03-08,PLN,4.0858279651
USD,2017-03-08,RON,4.3106290261
USD,2017-03-08,RUB,58.5044524441
USD,2017-03-08,SEK,9.0207464949
USD,2017-03-08,SGD,1.4159719591
USD,2017-03-08,SKK,-
USD,2017-03-08,THB,35.2747252747
USD,2017-03-08,TRY,3.7356953391
USD,2017-03-08,USD,1.0
USD,2017-03-08,ZAR,13.0644183403
USD,2017-03-09,AUD,1.3310586674
USD,2017-03-09,BGN,1.8536631599
USD,2017-03-09,BRL,3.1689887214
USD,2017-03-09,CAD,1.3526679936
USD,2017-03-09,CHF,1.0149748839
USD,2017-03-09,CNY,6.9104350299
USD,2017-03-09,CZK,25.6098947967
USD,2017-03-09,DKK,7.0454933182
USD,2017-03-09,EEK,-
USD,2017-03-09,EUR,0.9477774619
USD,2017-03-09,GBP,0.821277604
USD,2017-03-09,HKD,7.7669415221
USD,2017-03-09,HRK,7.0431238745
USD,2017-03-09,HUF,294.8914794806
USD,2017-03-09,IDR,13397.64003412
USD,2017-03-09,ILS,3.690455881
USD,2017-03-09,INR,66.7230594256
USD,2017-03-09,ISK,-
USD,2017-03-09,JPY,114.633684011
USD,2017-03-09,KRW,1158.5157804947
USD,2017-03-09,LTL,-
USD,2017-03-09,LVL,-
USD,2017-03-09,MXN,19.7867500711
USD,2017-03-09,MYR,4.4547436262
USD,2017-03-09,NOK,8.5734053644
USD,2017-03-09,NZD,1.4479196285
USD,2017-03-09,PHP,50.3430954412
USD,2017-03-09,PLN,4.0916500806
USD,2017-03-09,RON,4.3122926737
USD,2017-03-09,RUB,59.340536442
USD,2017-03-09,SEK,9.0536442043
USD,2017-03-09,SGD,1.4203393043
USD,2017-03-09,SKK,-
USD,2017-03-09,THB,35.3397782201
USD,2017-03-09,TRY,3.7534830822
USD,2017-03-09,USD,1.0
USD,2017-03-09,ZAR,13.2668941333
USD,2017-03-10,AUD,1.3289647369
USD,2017-03-10,BGN,1.8440505374
USD,2017-03-10,BRL,3.1768810107
USD,2017-03-10,CAD,1.3503677164
USD,2017-03-10,CHF,1.0129172167
USD,2017-03-10,CNY,6.9145766547
USD,2017-03-10,CZK,25.4770884405
USD,2017-03-10,DKK,7.0083914765
USD,2017-03-10,EEK,-
USD,2017-03-10,EUR,0.9428625306
USD,2017-03-10,GBP,0.822647558
USD,2017-03-10,HKD,7.7660758061
USD,2017-03-10,HRK,6.9950971148
USD,2017-03-10,HUF,294.4276824439
USD,2017-03-10,IDR,13375.23100132
USD,2017-03-10,ILS,3.6852724873
USD,2017-03-10,INR,66.6344521969
USD,2017-03-10,ISK,-
USD,2017-03-10,JPY,115.4252310013
USD,2017-03-10,KRW,1156.2134640769
USD,2017-03-10,LTL,-
USD,2017-03-10,LVL,-
USD,2017-03-10,MXN,19.7700358288
USD,2017-03-10,MYR,4.4532340185
USD,2017-03-10,NOK,8.6182349613
USD,2017-03-10,NZD,1.447105412
USD,2017-03-10,PHP,50.2366584952
USD,2017-03-10,PLN,4.0787290213
USD,2017-03-10,RON,4.2890816519
USD,2017-03-10,RUB,59.1140863662
USD,2017-03-10,SEK,9.030548746
USD,2017-03-10,SGD,1.4181595323
USD,2017-03-10,SKK,-
USD,2017-03-10,THB,35.4101452008
USD,2017-03-10,TRY,3.7526871582
USD,2017-03-10,USD,1.0
USD,2017-03-10,ZAR,13.2642843673
USD,2017-03-13,AUD,1.3202663416
USD,2017-03-13,BGN,1.8341930038
USD,2017-03-13,BRL,3.151927225
USD,2017-03-13,CAD,1.3457751102
USD,2017-03-13,CHF,1.0080652724
USD,2017-03-13,CNY,6.9133452124
USD,2017-03-13,CZK,25.3408984338
USD,2017-03-13,DKK,6.9717715465
USD,2017-03-13,EEK,-
USD,2017-03-13,EUR,0.9378223764
USD,2017-03-13,GBP,0.8183250492
USD,2017-03-13,HKD,7.7655444059
USD,2017-03-13,HRK,6.9711150708
USD,2017-03-13,HUF,293.0038450717
USD,2017-03-13,IDR,13355.9973740973
USD,2017-03-13,ILS,3.6583513083
USD,2017-03-13,INR,66.161024102
USD,2017-03-13,ISK,-
USD,2017-03-13,JPY,114.7425677577
USD,2017-03-13,KRW,1146.9192534934
USD,2017-03-13,LTL,-
USD,2017-03-13,LVL,-
USD,2017-03-13,MXN,19.6378129982
USD,2017-03-13,MYR,4.4499671762
USD,2017-03-13,NOK,8.5621307324
USD,2017-03-13,NZD,1.4428397262
USD,2017-03-13,PHP,50.3432429898
USD,2017-03-13,PLN,4.0678983401
USD,2017-03-13,RON,4.2727187471
USD,2017-03-13,RUB,59.0406077089
USD,2017-03-13,SEK,8.9698021195
USD,2017-03-13,SGD,1.413579668
USD,2017-03-13,SKK,-
USD,2017-03-13,THB,35.3296445653
USD,2017-03-13,TRY,3.7467879584
USD,2017-03-13,USD,1.0
USD,2017-03-13,ZAR,13.1389852762
USD,2017-03-14,AUD,1.3237701063
USD,2017-03-14,BGN,1.8397140438
USD,2017-03-14,BRL,3.159721569
USD,2017-03-14,CAD,1.3486972063
USD,2017-03-14,CHF,1.0089361302
USD,2017-03-14,CNY,6.9147775374
USD,2017-03-14,CZK,25.4171761829
USD,2017-03-14,DKK,6.9925689023
USD,2017-03-14,EEK,-
USD,2017-03-14,EUR,0.9406452827
USD,2017-03-14,GBP,0.8236572289
USD,2017-03-14,HKD,7.7695419057
USD,2017-03-14,HRK,6.9852318691
USD,2017-03-14,HUF,292.8416893989
USD,2017-03-14,IDR,13370.2473897093
USD,2017-03-14,ILS,3.6635311824
USD,2017-03-14,INR,65.767096228
USD,2017-03-14,ISK,-
USD,2017-03-14,JPY,114.8810083717
USD,2017-03-14,KRW,1149.9106386981
USD,2017-03-14,LTL,-
USD,2017-03-14,LVL,-
USD,2017-03-14,MXN,19.6094440786
USD,2017-03-14,MYR,4.4495343806
USD,2017-03-14,NOK,8.6078449817
USD,2017-03-14,NZD,1.4475590255
USD,2017-03-14,PHP,50.3066503621
USD,2017-03-14,PLN,4.0655629762
USD,2017-03-14,RON,4.2738218418
USD,2017-03-14,RUB,59.3773868874
USD,2017-03-14,SEK,8.9331201204
USD,2017-03-14,SGD,1.4146364406
USD,2017-03-14,SKK,-
USD,2017-03-14,THB,35.3249929452
USD,2017-03-14,TRY,3.7415106763
USD,2017-03-14,USD,1.0
USD,2017-03-14,ZAR,13.1600037626
USD,2017-03-15,AUD,1.3172660516
USD,2017-03-15,BGN,1.84127283
USD,2017-03-15,BRL,3.1588213143
USD,2017-03-15,CAD,1.345415176
USD,2017-03-15,CHF,1.0087554133
USD,2017-03-15,CNY,6.9137638863
USD,2017-03-15,CZK,25.4387121069
USD,2017-03-15,DKK,6.9985878366
USD,2017-03-15,EEK,-
USD,2017-03-15,EUR,0.9414422896
USD,2017-03-15,GBP,0.8197420448
USD,2017-03-15,HKD,7.7694407833
USD,2017-03-15,HRK,6.9947279232
USD,2017-03-15,HUF,292.6285068725
USD,2017-03-15,IDR,13360.3182074939
USD,2017-03-15,ILS,3.657503295
USD,2017-03-15,INR,65.663246093
USD,2017-03-15,ISK,-
USD,2017-03-15,JPY,114.6394276031
USD,2017-03-15,KRW,1145.9988702693
USD,2017-03-15,LTL,-
USD,2017-03-15,LVL,-
USD,2017-03-15,MXN,19.5829410657
USD,2017-03-15,MYR,4.4490679721
USD,2017-03-15,NOK,8.6003577481
USD,2017-03-15,NZD,1.4382413858
USD,2017-03-15,PHP,50.2636038411
USD,2017-03-15,PLN,4.0675955564
USD,2017-03-15,RON,4.276313312
USD,2017-03-15,RUB,59.0693842967
USD,2017-03-15,SEK,9.0004707211
USD,2017-03-15,SGD,1.4122575786
USD,2017-03-15,SKK,-
USD,2017-03-15,THB,35.2598380719
USD,2017-03-15,TRY,3.7184146112
USD,2017-03-15,USD,1.0
USD,2017-03-15,ZAR,13.0530032009
USD,2017-03-16,AUD,1.3001118777
USD,2017-03-16,BGN,1.8234197278
USD,2017-03-16,BRL,3.0993846728
USD,2017-03-16,CAD,1.3310647026
USD,2017-03-16,CHF,0.9971098266
USD,2017-03-16,CNY,6.8994965504
USD,2017-03-16,CZK,25.1920566847
USD,2017-03-16,DKK,6.9311019952
USD,2017-03-16,EEK,-
USD,2017-03-16,EUR,0.9323140034
USD,2017-03-16,GBP,0.8093417863
USD,2017-03-16,HKD,7.7638448629
USD,2017-03-16,HRK,6.9196345329
USD,2017-03-16,HUF,289.0546336006
USD,2017-03-16,IDR,13316.9960842812
USD,2017-03-16,ILS,3.6283796383
USD,2017-03-16,INR,65.3743240723
USD,2017-03-16,ISK,-
USD,2017-03-16,JPY,113.322767108
USD,2017-03-16,KRW,1127.3168002983
USD,2017-03-16,LTL,-
USD,2017-03-16,LVL,-
USD,2017-03-16,MXN,19.0909938467
USD,2017-03-16,MYR,4.4394928212
USD,2017-03-16,NOK,8.5388774939
USD,2017-03-16,NZD,1.4311952266
USD,2017-03-16,PHP,50.0736528063
USD,2017-03-16,PLN,4.006526198
USD,2017-03-16,RON,4.2427745665
USD,2017-03-16,RUB,57.9709118031
USD,2017-03-16,SEK,8.841879545
USD,2017-03-16,SGD,1.401734104
USD,2017-03-16,SKK,-
USD,2017-03-16,THB,34.99533843
USD,2017-03-16,TRY,3.6388215551
USD,2017-03-16,USD,1.0
